order_id,order_date,customer_id,region,segment,product,category,quantity,unit_price,discount,revenue,profit
SO-000227,2025-10-11,CUST-00152,APAC,Government,SF Mobile Suite,Software,10,6845.71,0.2,54765.68,39068.77
SO-000228,2025-10-25,CUST-00374,North America,Mid-Market,SF Data Connect,Software,1,5486.71,0.1,4938.04,2444.58
SO-000229,2025-08-09,CUST-00003,EMEA,Mid-Market,SF Implementation,Services,4,15167.18,0.25,45501.54,11634.91
SO-000230,2026-01-29,CUST-00384,LATAM,SMB,SF Training Bundle,Training,3,2192.45,0.2,5261.88,2369.38
SO-000231,2024-06-13,CUST-00073,EMEA,Mid-Market,SF Mobile Suite,Software,8,6727.93,0,53823.44,26494.71
SO-000232,2026-03-29,CUST-00344,EMEA,Mid-Market,SF Implementation,Services,1,16581.24,0.25,12435.93,4466.33
SO-000233,2025-10-22,CUST-00237,APAC,Mid-Market,SF Standard Support,Support,3,1686.95,0,5060.85,2085.1
SO-000234,2025-08-17,CUST-00372,EMEA,SMB,SF Premium Support,Support,11,3445.71,0.1,34112.53,15333.46
SO-000235,2025-09-26,CUST-00146,North America,Mid-Market,SF Analytics Suite,Software,7,8980.69,0.05,59721.59,39136.23
SO-000236,2025-12-11,CUST-00157,EMEA,Mid-Market,SF Implementation,Services,2,15294.98,0.05,29060.46,7481.61
SO-000237,2024-06-21,CUST-00220,North America,Enterprise,SF Cloud Platform,Software,11,16629.35,0,182922.85,127211.92
SO-000238,2024-10-10,CUST-00224,EMEA,Enterprise,SF Data Connect,Software,5,5690.92,0,28454.6,17385.33
SO-000239,2025-01-02,CUST-00229,EMEA,Enterprise,SF Certification Prep,Training,3,896.48,0,2689.44,1100.28
SO-000240,2024-10-14,CUST-00042,EMEA,SMB,SF Mobile Suite,Software,18,5908.04,0.15,90393.01,59537.46
SO-000241,2024-03-18,CUST-00373,EMEA,Enterprise,SF Cloud Platform,Software,17,18710.78,0.15,270370.77,173887.0
SO-000242,2025-08-27,CUST-00394,North America,Mid-Market,SF DevOps Toolkit,Software,2,4265.01,0.05,8103.52,6317.4
SO-000243,2025-10-31,CUST-00242,APAC,Mid-Market,SF Certification Prep,Training,2,863.77,0,1727.54,750.49
SO-000244,2024-10-24,CUST-00376,EMEA,SMB,SF Mobile Suite,Software,15,6502.19,0,97532.85,55911.32
SO-000245,2025-11-09,CUST-00006,North America,Mid-Market,SF DevOps Toolkit,Software,20,4432.04,0.15,75344.68,37719.09
SO-000246,2024-07-02,CUST-00082,APAC,SMB,SF Implementation,Services,5,15717.36,0.25,58940.1,18883.7
SO-000247,2025-01-02,CUST-00248,North America,Mid-Market,SF Cloud Platform,Software,8,19411.95,0,155295.6,84001.88
SO-000248,2024-02-13,CUST-00120,North America,Enterprise,SF Migration Services,Services,2,22118.04,0.15,37600.67,10085.02
SO-000249,2025-04-10,CUST-00470,North America,Government,SF Cloud Platform,Software,2,20595.18,0,41190.36,28162.44
SO-000250,2025-10-10,CUST-00267,North America,SMB,SF Security Pro,Software,24,7246.16,0.05,165212.45,84506.36
SO-000251,2025-01-22,CUST-00335,APAC,Enterprise,SF Data Connect,Software,19,5648.41,0.2,85855.83,53480.92
SO-000252,2024-08-16,CUST-00193,EMEA,SMB,SF Standard Support,Support,13,1720.56,0.2,17893.82,9284.87
SO-000253,2025-09-10,CUST-00247,APAC,Enterprise,SF Cloud Platform,Software,17,20062.98,0.05,324017.13,171647.1
SO-000254,2025-10-20,CUST-00264,APAC,SMB,SF Security Pro,Software,7,6981.56,0,48870.92,31798.19
SO-000255,2024-05-01,CUST-00419,EMEA,Enterprise,SF Migration Services,Services,2,21436.45,0,42872.9,9732.18
SO-000256,2025-05-05,CUST-00346,LATAM,Government,SF Premium Support,Support,7,3698.05,0.1,23297.72,11602.2
SO-000257,2024-02-14,CUST-00125,North America,Enterprise,SF Mobile Suite,Software,19,6680.08,0,126921.52,78895.55
SO-000258,2025-08-09,CUST-00457,North America,Government,SF Mobile Suite,Software,2,5849.37,0.25,8774.06,5465.43
SO-000259,2025-09-05,CUST-00208,North America,Mid-Market,SF Implementation,Services,1,16703.29,0.15,14197.8,4730.64
SO-000260,2024-03-28,CUST-00485,EMEA,Enterprise,SF DevOps Toolkit,Software,15,4334.22,0.05,61762.64,37770.46
SO-000261,2026-04-30,CUST-00113,EMEA,SMB,SF AI Assistant,Software,20,10713.76,0.1,192847.68,135848.52
SO-000262,2025-11-06,CUST-00320,North America,Enterprise,SF Standard Support,Support,9,1620.57,0.1,13126.62,8383.27
SO-000263,2025-08-27,CUST-00306,APAC,Mid-Market,SF Analytics Suite,Software,8,9152.9,0,73223.2,33710.71
SO-000264,2025-05-31,CUST-00268,North America,Mid-Market,SF Migration Services,Services,4,24154.99,0.1,86957.96,20575.41
SO-000265,2025-09-21,CUST-00462,North America,Mid-Market,SF Implementation,Services,1,16699.89,0.05,15864.9,5122.1
SO-000266,2025-05-08,CUST-00048,North America,SMB,SF Migration Services,Services,2,24653.1,0.05,46840.89,9845.02
SO-000267,2026-03-04,CUST-00481,North America,Mid-Market,SF Migration Services,Services,4,22145.49,0.05,84152.86,18220.42
SO-000268,2025-03-15,CUST-00272,APAC,Enterprise,SF DevOps Toolkit,Software,16,4564.84,0.05,69385.57,44853.65
SO-000269,2026-02-18,CUST-00380,North America,Enterprise,SF Training Bundle,Training,5,2110.36,0,10551.8,3961.44
SO-000270,2024-03-26,CUST-00120,North America,Enterprise,SF Security Pro,Software,20,8681.63,0.05,164950.97,85185.93
SO-000271,2026-01-31,CUST-00364,EMEA,Enterprise,SF Certification Prep,Training,1,921.06,0,921.06,259.22
SO-000272,2024-07-29,CUST-00336,APAC,Mid-Market,SF Training Bundle,Training,3,2334.37,0,7003.11,2557.64
SO-000273,2024-09-16,CUST-00300,APAC,Mid-Market,SF Security Pro,Software,18,7621.13,0.05,130321.32,70967.41
SO-000274,2025-02-10,CUST-00349,North America,Enterprise,SF Certification Prep,Training,2,876.57,0.15,1490.17,561.04
SO-000275,2025-07-26,CUST-00190,North America,Mid-Market,SF Standard Support,Support,16,1667.04,0,26672.64,12794.81
SO-000276,2025-02-11,CUST-00362,North America,SMB,SF Training Bundle,Training,2,2655.6,0.1,4780.08,2053.34
SO-000277,2026-03-12,CUST-00229,EMEA,Enterprise,SF Training Bundle,Training,2,2112.2,0.05,4013.18,1754.63
SO-000278,2025-07-17,CUST-00411,EMEA,Mid-Market,SF Implementation,Services,1,13473.32,0.25,10104.99,2130.07
SO-000279,2026-04-23,CUST-00047,EMEA,Enterprise,SF Mobile Suite,Software,16,7330.43,0.05,111422.54,53017.76
SO-000280,2025-01-14,CUST-00114,North America,SMB,SF Analytics Suite,Software,20,8182.6,0.05,155469.4,120480.33
SO-000281,2025-11-02,CUST-00315,North America,Enterprise,SF Standard Support,Support,10,1914.27,0.1,17228.43,11113.58
SO-000282,2024-06-28,CUST-00420,LATAM,Enterprise,SF Migration Services,Services,4,21597.22,0,86388.88,26653.79
SO-000283,2025-06-14,CUST-00412,APAC,Mid-Market,SF Security Pro,Software,7,6708.65,0.1,42264.49,26315.54
SO-000284,2025-09-21,CUST-00119,LATAM,Mid-Market,SF Mobile Suite,Software,22,5595.32,0,123097.04,56020.65
SO-000285,2024-03-29,CUST-00081,EMEA,Enterprise,SF Security Pro,Software,25,7564.67,0.1,170205.08,99871.5
SO-000286,2025-06-14,CUST-00103,APAC,SMB,SF Cloud Platform,Software,24,19099.56,0.2,366711.55,232354.9
SO-000287,2026-04-29,CUST-00372,EMEA,SMB,SF Standard Support,Support,19,1717.97,0.25,24481.07,11286.74
SO-000288,2024-07-18,CUST-00311,EMEA,Mid-Market,SF Premium Support,Support,13,3680.9,0,47851.7,23780.48
SO-000289,2025-07-26,CUST-00055,North America,Mid-Market,SF Analytics Suite,Software,17,8913.62,0.25,113648.65,81367.46
SO-000290,2024-09-20,CUST-00490,North America,SMB,SF Standard Support,Support,19,1665.08,0.05,30054.69,14687.64
SO-000291,2026-02-27,CUST-00248,North America,Mid-Market,SF DevOps Toolkit,Software,25,3997.97,0.15,84956.86,57474.87
SO-000292,2025-08-23,CUST-00460,EMEA,Government,SF Cloud Platform,Software,16,15927.85,0,254845.6,168437.67
SO-000293,2025-11-24,CUST-00113,EMEA,SMB,SF Training Bundle,Training,2,2616.12,0.05,4970.63,1742.8
SO-000294,2024-01-10,CUST-00275,EMEA,Mid-Market,SF Training Bundle,Training,3,2218.75,0,6656.25,2760.61
SO-000295,2024-12-16,CUST-00421,APAC,Enterprise,SF Analytics Suite,Software,18,10729.48,0.05,183474.11,104561.86
SO-000296,2025-08-10,CUST-00458,EMEA,SMB,SF Security Pro,Software,6,8846.26,0.1,47769.8,35862.05
SO-000297,2026-01-24,CUST-00256,North America,Enterprise,SF DevOps Toolkit,Software,8,4496.64,0.2,28778.5,15028.22
SO-000298,2024-09-12,CUST-00104,North America,SMB,SF Implementation,Services,3,13451.98,0,40355.94,14045.01
SO-000299,2025-11-10,CUST-00347,North America,Mid-Market,SF Premium Support,Support,20,3067.15,0.2,49074.4,31822.2
SO-000300,2025-05-08,CUST-00435,EMEA,Enterprise,SF Data Connect,Software,20,5100.98,0.2,81615.68,60503.41
SO-000301,2024-10-08,CUST-00295,North America,Enterprise,SF Premium Support,Support,6,4123.15,0.2,19791.12,9144.95
SO-000302,2026-02-07,CUST-00114,North America,SMB,SF Implementation,Services,2,12993.67,0.15,22089.24,6223.6
SO-000303,2024-02-03,CUST-00277,North America,Mid-Market,SF Standard Support,Support,12,1742.61,0.1,18820.19,8150.46
SO-000304,2024-05-03,CUST-00500,North America,SMB,SF Training Bundle,Training,5,2371.25,0.1,10670.62,3013.0
SO-000305,2025-01-23,CUST-00108,North America,Mid-Market,SF Implementation,Services,1,14214.46,0.1,12793.01,3184.89
SO-000306,2024-09-26,CUST-00281,EMEA,Mid-Market,SF DevOps Toolkit,Software,9,4163.9,0.1,33727.59,19357.12
SO-000307,2025-03-10,CUST-00256,North America,Enterprise,SF DevOps Toolkit,Software,14,4452.9,0.05,59223.57,43390.5
SO-000308,2025-04-06,CUST-00144,North America,Mid-Market,SF Mobile Suite,Software,19,5780.72,0.1,98850.31,52319.91
SO-000309,2026-01-08,CUST-00052,EMEA,SMB,SF Security Pro,Software,8,7929.5,0.2,50748.8,26324.45
SO-000310,2026-01-26,CUST-00410,APAC,Mid-Market,SF Mobile Suite,Software,16,7096.05,0,113536.8,70094.13
SO-000311,2025-10-07,CUST-00458,EMEA,SMB,SF Standard Support,Support,18,1919.1,0.15,29362.23,13727.12
SO-000312,2025-08-04,CUST-00288,EMEA,SMB,SF Cloud Platform,Software,13,15834.46,0,205847.98,108075.72
SO-000313,2025-05-02,CUST-00131,EMEA,Mid-Market,SF Migration Services,Services,1,21669.04,0,21669.04,5723.75
SO-000314,2025-07-24,CUST-00287,EMEA,Government,SF Certification Prep,Training,3,857.92,0.05,2445.07,856.31
SO-000315,2025-09-12,CUST-00348,North America,SMB,SF DevOps Toolkit,Software,19,4295.63,0.1,73455.27,37588.91
SO-000316,2024-10-18,CUST-00400,EMEA,Enterprise,SF Data Connect,Software,11,5680.57,0.05,59361.96,41219.22
SO-000317,2024-03-21,CUST-00456,North America,Mid-Market,SF AI Assistant,Software,20,11231.48,0.1,202166.64,101502.96
SO-000318,2025-10-17,CUST-00086,APAC,Mid-Market,SF Certification Prep,Training,3,878.89,0.1,2373.0,856.55
SO-000319,2024-03-14,CUST-00465,EMEA,Enterprise,SF Analytics Suite,Software,6,9054.33,0,54325.98,36247.88
SO-000320,2024-09-30,CUST-00364,EMEA,Enterprise,SF Implementation,Services,4,13970.62,0.05,53088.36,18019.3
SO-000321,2026-02-04,CUST-00186,APAC,Mid-Market,SF Implementation,Services,5,17094.87,0.05,81200.63,19291.88
SO-000322,2024-05-08,CUST-00012,North America,SMB,SF Training Bundle,Training,2,2516.66,0.25,3774.99,1586.02
SO-000323,2024-08-03,CUST-00041,APAC,Enterprise,SF Mobile Suite,Software,13,5725.87,0,74436.31,55125.64
SO-000324,2024-02-25,CUST-00281,EMEA,Mid-Market,SF Cloud Platform,Software,25,17443.87,0.15,370682.24,178689.84
SO-000325,2025-09-24,CUST-00135,APAC,SMB,SF Mobile Suite,Software,3,6801.92,0.2,16324.61,9069.06
SO-000326,2026-01-25,CUST-00127,EMEA,Mid-Market,SF Security Pro,Software,15,8095.96,0,121439.4,88349.38
SO-000327,2024-02-05,CUST-00015,North America,SMB,SF Migration Services,Services,3,24378.43,0,73135.29,20581.97
SO-000328,2025-07-07,CUST-00500,North America,SMB,SF Security Pro,Software,18,7670.94,0.25,103557.69,70598.12
SO-000329,2025-08-28,CUST-00091,North America,Mid-Market,SF Implementation,Services,4,15589.71,0.1,56122.96,16533.69
SO-000330,2025-10-17,CUST-00269,North America,Enterprise,SF Migration Services,Services,5,20743.76,0,103718.8,30177.01
SO-000331,2024-04-01,CUST-00413,APAC,Enterprise,SF Premium Support,Support,10,3455.05,0,34550.5,16186.31
SO-000332,2025-06-19,CUST-00001,North America,Enterprise,SF Certification Prep,Training,2,857.85,0.05,1629.91,459.09
SO-000333,2025-05-18,CUST-00473,North America,Mid-Market,SF Certification Prep,Training,4,845.89,0.15,2876.03,1264.28
SO-000334,2024-08-24,CUST-00306,APAC,Mid-Market,SF Certification Prep,Training,1,913.02,0,913.02,416.73
SO-000335,2025-02-08,CUST-00224,EMEA,Enterprise,SF DevOps Toolkit,Software,6,4470.82,0.1,24142.43,17484.88
SO-000336,2024-09-26,CUST-00113,EMEA,SMB,SF Analytics Suite,Software,14,9857.17,0.05,131100.36,93735.01
SO-000337,2026-04-06,CUST-00314,North America,SMB,SF Training Bundle,Training,3,2244.97,0.15,5724.67,2528.94
SO-000338,2024-07-11,CUST-00212,North America,SMB,SF Analytics Suite,Software,6,8464.38,0,50786.28,30623.44
SO-000339,2024-10-05,CUST-00232,EMEA,Mid-Market,SF Training Bundle,Training,5,2394.24,0,11971.2,3716.22
SO-000340,2025-07-01,CUST-00497,EMEA,Mid-Market,SF Cloud Platform,Software,6,20550.6,0,123303.6,61113.92
SO-000341,2026-01-14,CUST-00225,North America,Mid-Market,SF Cloud Platform,Software,8,15787.06,0,126296.48,66379.68
SO-000342,2024-11-15,CUST-00216,EMEA,Government,SF Certification Prep,Training,4,1034.45,0.05,3930.91,1722.86
SO-000343,2024-03-23,CUST-00170,North America,Mid-Market,SF Certification Prep,Training,2,780.13,0.15,1326.22,390.28
SO-000344,2024-07-04,CUST-00241,EMEA,SMB,SF DevOps Toolkit,Software,9,4599.74,0.2,33118.13,16381.47
SO-000345,2026-01-01,CUST-00394,North America,Mid-Market,SF DevOps Toolkit,Software,13,4541.74,0.05,56090.49,38967.53
SO-000346,2024-07-22,CUST-00018,North America,SMB,SF Premium Support,Support,24,3892.68,0.05,88753.1,58140.55
SO-000347,2025-02-02,CUST-00243,EMEA,Mid-Market,SF Migration Services,Services,3,24879.02,0,74637.06,23826.8
SO-000348,2025-07-16,CUST-00382,LATAM,Enterprise,SF Standard Support,Support,4,1666.79,0.1,6000.44,2638.09
SO-000349,2024-02-23,CUST-00455,North America,Mid-Market,SF Migration Services,Services,2,25123.61,0,50247.22,13824.23
SO-000350,2024-06-20,CUST-00008,North America,SMB,SF Certification Prep,Training,3,922.87,0.05,2630.18,864.32
SO-000351,2024-02-13,CUST-00497,EMEA,Mid-Market,SF Implementation,Services,4,15847.83,0,63391.32,20641.45
SO-000352,2024-06-10,CUST-00128,North America,Government,SF Premium Support,Support,3,3800.82,0,11402.46,7430.46
SO-000353,2025-10-02,CUST-00389,North America,SMB,SF Cloud Platform,Software,2,17219.8,0,34439.6,21673.35
SO-000354,2024-05-08,CUST-00055,North America,Mid-Market,SF Premium Support,Support,8,3402.08,0.1,24494.98,13772.98
SO-000355,2026-04-04,CUST-00178,EMEA,Government,SF Premium Support,Support,24,3268.4,0.1,70597.44,34133.58
SO-000356,2024-09-13,CUST-00069,North America,Government,SF Cloud Platform,Software,16,19115.78,0.1,275267.23,173800.58
SO-000357,2024-07-13,CUST-00251,North America,Enterprise,SF Implementation,Services,2,15196.29,0,30392.58,8517.8
SO-000358,2025-09-05,CUST-00445,North America,SMB,SF Standard Support,Support,6,1567.19,0,9403.14,4384.78
SO-000359,2025-07-08,CUST-00135,APAC,SMB,SF Data Connect,Software,15,4591.17,0.1,61980.8,35836.63
SO-000360,2024-01-20,CUST-00095,North America,Enterprise,SF Implementation,Services,3,16242.07,0,48726.21,15502.27
SO-000361,2025-07-05,CUST-00338,EMEA,Mid-Market,SF AI Assistant,Software,7,12086.65,0.05,80376.22,50976.77
SO-000362,2024-10-16,CUST-00314,North America,SMB,SF Data Connect,Software,14,5628.26,0,78795.64,49250.44
SO-000363,2024-02-14,CUST-00035,North America,Mid-Market,SF Mobile Suite,Software,6,7228.31,0,43369.86,26574.68
SO-000364,2024-02-02,CUST-00051,APAC,SMB,SF Implementation,Services,4,15710.65,0.05,59700.47,18817.42
SO-000365,2024-02-20,CUST-00132,North America,Mid-Market,SF Data Connect,Software,8,5571.64,0,44573.12,33756.05
SO-000366,2025-11-02,CUST-00107,EMEA,SMB,SF Premium Support,Support,3,3565.5,0.1,9626.85,4661.85
SO-000367,2025-03-01,CUST-00381,APAC,Mid-Market,SF Data Connect,Software,23,4684.45,0.1,96968.11,60792.39
SO-000368,2024-03-13,CUST-00376,EMEA,SMB,SF Security Pro,Software,3,8840.37,0.25,19890.83,9678.16
SO-000369,2024-08-24,CUST-00372,EMEA,SMB,SF Standard Support,Support,13,1632.31,0.05,20159.03,9140.3
SO-000370,2024-07-02,CUST-00321,North America,Enterprise,SF Standard Support,Support,24,1831.4,0.15,37360.56,22256.73
SO-000371,2025-01-01,CUST-00296,EMEA,SMB,SF Migration Services,Services,4,23336.83,0.05,88679.95,20007.56
SO-000372,2024-07-03,CUST-00406,LATAM,Enterprise,SF Standard Support,Support,13,1802.53,0.1,21089.6,11215.93
SO-000373,2025-03-29,CUST-00308,North America,Mid-Market,SF Data Connect,Software,11,5481.13,0.3,42204.7,30791.6
SO-000374,2026-02-21,CUST-00212,North America,SMB,SF Migration Services,Services,4,24152.62,0,96610.48,23776.65
SO-000375,2024-08-07,CUST-00280,EMEA,SMB,SF AI Assistant,Software,25,12180.86,0.15,258843.27,148059.07
SO-000376,2025-04-03,CUST-00232,EMEA,Mid-Market,SF AI Assistant,Software,1,12814.73,0.3,8970.31,5818.35
SO-000377,2024-05-18,CUST-00266,APAC,Enterprise,SF Security Pro,Software,1,7332.78,0,7332.78,5375.73
SO-000378,2026-03-01,CUST-00012,North America,SMB,SF Training Bundle,Training,3,2701.76,0.05,7700.02,3034.84
SO-000379,2024-06-07,CUST-00293,North America,Government,SF Analytics Suite,Software,2,9387.05,0,18774.1,10159.06
SO-000380,2025-08-19,CUST-00456,North America,Mid-Market,SF DevOps Toolkit,Software,8,3892.87,0,31142.96,19944.21
SO-000381,2024-08-10,CUST-00292,EMEA,Enterprise,SF Training Bundle,Training,1,2560.98,0.15,2176.83,684.79
SO-000382,2025-12-07,CUST-00423,North America,SMB,SF Training Bundle,Training,5,2630.05,0,13150.25,5371.23
SO-000383,2026-01-18,CUST-00020,North America,SMB,SF Certification Prep,Training,5,868.02,0.15,3689.09,1713.12
SO-000384,2024-12-22,CUST-00172,North America,Government,SF AI Assistant,Software,14,13548.89,0,189684.46,133799.01
SO-000385,2025-10-30,CUST-00383,EMEA,Enterprise,SF Implementation,Services,1,15602.49,0.1,14042.24,3062.88
SO-000386,2024-02-12,CUST-00269,North America,Enterprise,SF Data Connect,Software,18,5505.16,0,99092.88,67559.03
SO-000387,2024-02-21,CUST-00079,North America,SMB,SF Migration Services,Services,4,25108.87,0.15,85370.16,25294.17
SO-000388,2024-08-15,CUST-00047,EMEA,Enterprise,SF AI Assistant,Software,10,13030.93,0,130309.3,73527.63
SO-000389,2025-08-08,CUST-00244,LATAM,Mid-Market,SF Training Bundle,Training,1,2434.67,0,2434.67,875.76
SO-000390,2026-03-03,CUST-00223,EMEA,Mid-Market,SF Training Bundle,Training,2,2588.66,0.05,4918.45,1572.04
SO-000391,2025-10-29,CUST-00203,APAC,Mid-Market,SF Implementation,Services,2,15275.25,0.3,21385.35,6172.61
SO-000392,2024-03-14,CUST-00125,North America,Enterprise,SF Security Pro,Software,25,7636.35,0.1,171817.88,110342.46
SO-000393,2025-11-18,CUST-00058,EMEA,Government,SF AI Assistant,Software,14,11514.96,0,161209.44,91401.01
SO-000394,2024-01-25,CUST-00336,APAC,Mid-Market,SF Certification Prep,Training,3,810.7,0,2432.1,1080.62
SO-000395,2025-03-28,CUST-00412,APAC,Mid-Market,SF Implementation,Services,2,14732.09,0.25,22098.14,5414.56
SO-000396,2025-01-17,CUST-00351,EMEA,Enterprise,SF Mobile Suite,Software,25,6945.55,0,173638.75,120742.14
SO-000397,2025-09-27,CUST-00125,North America,Enterprise,SF Mobile Suite,Software,10,5551.78,0.1,49966.02,24541.58
SO-000398,2025-04-27,CUST-00231,North America,SMB,SF Cloud Platform,Software,11,16428.65,0.05,171679.39,89485.38
SO-000399,2026-02-07,CUST-00268,North America,Mid-Market,SF Security Pro,Software,18,7760.28,0.15,118732.28,59477.5
SO-000400,2025-11-15,CUST-00358,EMEA,Enterprise,SF Cloud Platform,Software,13,18448.23,0.1,215844.29,101259.39
SO-000401,2024-03-02,CUST-00088,North America,Mid-Market,SF Security Pro,Software,7,8476.7,0.1,53403.21,25219.81
SO-000402,2024-01-09,CUST-00336,APAC,Mid-Market,SF Analytics Suite,Software,13,9957.06,0.1,116497.6,87569.19
SO-000403,2024-04-20,CUST-00185,North America,SMB,SF Cloud Platform,Software,10,19984.02,0.1,179856.18,95347.12
SO-000404,2025-06-04,CUST-00195,North America,Government,SF Training Bundle,Training,1,2690.79,0.05,2556.25,1021.02
SO-000405,2024-07-09,CUST-00046,APAC,Enterprise,SF DevOps Toolkit,Software,17,4788.16,0.1,73258.85,50296.05
SO-000406,2024-09-10,CUST-00021,North America,Enterprise,SF Standard Support,Support,10,1710.13,0.05,16246.24,6956.26
SO-000407,2025-12-01,CUST-00178,EMEA,Government,SF Data Connect,Software,12,5602.87,0,67234.44,51967.47
SO-000408,2024-10-09,CUST-00257,APAC,Enterprise,SF Certification Prep,Training,1,933.96,0.2,747.17,342.26
SO-000409,2024-01-31,CUST-00418,APAC,SMB,SF Standard Support,Support,9,1651.81,0,14866.29,7329.57
SO-000410,2024-03-30,CUST-00071,North America,Mid-Market,SF Training Bundle,Training,4,2414.92,0.1,8693.71,3951.64
SO-000411,2024-08-20,CUST-00352,North America,Enterprise,SF AI Assistant,Software,8,12262.43,0.05,93194.47,51865.0
